payment_year,hcpcs_cpt_code,included_flag
2023,33366,yes
2023,33390,yes
2023,33391,yes
2023,33404,yes
2023,33405,yes
2023,33406,yes
2023,33410,yes
2023,33411,yes
2023,33412,yes
2023,33413,yes
2023,33414,yes
2023,33415,yes
2023,33416,yes
2023,33417,yes
2023,33418,yes
2023,33420,yes
2023,33422,yes
2023,33425,yes
2023,33426,yes
2023,33427,yes
2023,33430,yes
2023,33440,yes
2023,33460,yes
2023,33463,yes
2023,33464,yes
2023,33465,yes
2023,33468,yes
2023,33471,yes
2023,33474,yes
2023,33475,yes
2023,33476,yes
2023,33477,yes
2023,33478,yes
2023,33496,yes
2023,33500,yes
2023,33501,yes
2023,33502,yes
2023,33503,yes
2023,33504,yes
2023,33505,yes
2023,33506,yes
2023,33507,yes
2023,33510,yes
2023,33511,yes
2023,33512,yes
2023,33513,yes
2023,33514,yes
2023,33516,yes
2023,33533,yes
2023,33534,yes
2023,33535,yes
2023,33536,yes
2023,33542,yes
2023,33545,yes
2023,33548,yes
2023,33600,yes
2023,33602,yes
2023,33606,yes
2023,33608,yes
2023,33610,yes
2023,33611,yes
2023,33612,yes
2023,33615,yes
2023,33617,yes
2023,33619,yes
2023,33620,yes
2023,33621,yes
2023,33622,yes
2023,33641,yes
2023,33645,yes
2023,33647,yes
2023,33660,yes
2023,33665,yes
2023,33670,yes
2023,33675,yes
2023,33676,yes
2023,33677,yes
2023,33681,yes
2023,33684,yes
2023,33688,yes
2023,33690,yes
2023,33692,yes
2023,33694,yes
2023,33697,yes
2023,33702,yes
2023,33710,yes
2023,33720,yes
2023,33724,yes
2023,33726,yes
2023,33730,yes
2023,33732,yes
2023,33735,yes
2023,33736,yes
2023,33737,yes
2023,33741,yes
2023,33745,yes
2023,33750,yes
2023,33755,yes
2023,33762,yes
2023,33764,yes
2023,33766,yes
2023,33767,yes
2023,33770,yes
2023,33771,yes
2023,33774,yes
2023,33775,yes
2023,33776,yes
2023,33777,yes
2023,33778,yes
2023,33779,yes
2023,33780,yes
2023,33781,yes
2023,33782,yes
2023,33783,yes
2023,33786,yes
2023,33788,yes
2023,33800,yes
2023,33802,yes
2023,33803,yes
2023,33813,yes
2023,33814,yes
2023,33820,yes
2023,33822,yes
2023,33824,yes
2023,33840,yes
2023,33845,yes
2023,33851,yes
2023,33852,yes
2023,33853,yes
2023,33858,yes
2023,33859,yes
2023,33863,yes
2023,33864,yes
2023,33871,yes
2023,33875,yes
2023,33877,yes
2023,33880,yes
2023,33881,yes
2023,33883,yes
2023,33886,yes
2023,33889,yes
2023,33891,yes
2023,33894,yes
2023,33895,yes
2023,33897,yes
2023,33900,yes
2023,33901,yes
2023,33902,yes
2023,33903,yes
2023,33910,yes
2023,33915,yes
2023,33916,yes
2023,33917,yes
2023,33920,yes
2023,33922,yes
2023,33925,yes
2023,33926,yes
2023,33927,yes
2023,33928,yes
2023,33935,yes
2023,33945,yes
2023,33946,yes
2023,33947,yes
2023,33948,yes
2023,33949,yes
2023,33951,yes
2023,33952,yes
2023,33953,yes
2023,33954,yes
2023,33955,yes
2023,33956,yes
2023,33957,yes
2023,33958,yes
2023,33959,yes
2023,33962,yes
2023,33963,yes
2023,33964,yes
2023,33965,yes
2023,33966,yes
2023,33967,yes
2023,33968,yes
2023,33969,yes
2023,33970,yes
2023,33971,yes
2023,33973,yes
2023,33974,yes
2023,33975,yes
2023,33976,yes
2023,33977,yes
2023,33978,yes
2023,33979,yes
2023,33980,yes
2023,33981,yes
2023,33982,yes
2023,33983,yes
2023,33984,yes
2023,33985,yes
2023,33986,yes
2023,33988,yes
2023,33989,yes
2023,33990,yes
2023,33991,yes
2023,33992,yes
2023,33993,yes
2023,33995,yes
2023,33997,yes
2023,33999,yes
2023,34001,yes
2023,34051,yes
2023,34101,yes
2023,34111,yes
2023,34151,yes
2023,34201,yes
2023,34203,yes
2023,34401,yes
2023,34421,yes
2023,34451,yes
2023,34471,yes
2023,34490,yes
2023,34501,yes
2023,34502,yes
2023,34510,yes
2023,34520,yes
2023,34530,yes
2023,34701,yes
2023,34702,yes
2023,34703,yes
2023,34704,yes
2023,34705,yes
2023,34706,yes
2023,34707,yes
2023,34708,yes
2023,34710,yes
2023,34712,yes
2023,34718,yes
2023,34830,yes
2023,34831,yes
2023,34832,yes
2023,34839,yes
2023,34841,yes
2023,34842,yes
2023,34843,yes
2023,34844,yes
2023,34845,yes
2023,34846,yes
2023,34847,yes
2023,34848,yes
2023,35001,yes
2023,35002,yes
2023,35005,yes
2023,35011,yes
2023,35013,yes
2023,35021,yes
2023,35022,yes
2023,35045,yes
2023,35081,yes
2023,35082,yes
2023,35091,yes
2023,35092,yes
2023,35102,yes
2023,35103,yes
2023,35111,yes
2023,35112,yes
2023,35121,yes
2023,35122,yes
2023,35131,yes
2023,35132,yes
2023,35141,yes
2023,35142,yes
2023,35151,yes
2023,35152,yes
2023,35180,yes
2023,35182,yes
2023,35184,yes
2023,35188,yes
2023,35189,yes
2023,35190,yes
2023,35201,yes
2023,35206,yes
2023,35207,yes
2023,35211,yes
2023,35216,yes
2023,35221,yes
2023,35226,yes
2023,35231,yes
2023,35236,yes
2023,35241,yes
2023,35246,yes
2023,35251,yes
2023,35256,yes
2023,35261,yes
2023,35266,yes
2023,35271,yes
2023,35276,yes
2023,35281,yes
2023,35286,yes
2023,35301,yes
2023,35302,yes
2023,35303,yes
2023,35304,yes
2023,35305,yes
2023,35311,yes
2023,35321,yes
2023,35331,yes
2023,35341,yes
2023,35351,yes
2023,35355,yes
2023,35361,yes
2023,35363,yes
2023,35371,yes
2023,35372,yes
2023,35501,yes
2023,35506,yes
2023,35508,yes
2023,35509,yes
2023,35510,yes
2023,35511,yes
2023,35512,yes
2023,35515,yes
2023,35516,yes
2023,35518,yes
2023,35521,yes
2023,35522,yes
2023,35523,yes
2023,35525,yes
2023,35526,yes
2023,35531,yes
2023,35533,yes
2023,35535,yes
2023,35536,yes
2023,35537,yes
2023,35538,yes
2023,35539,yes
2023,35540,yes
2023,35556,yes
2023,35558,yes
2023,35560,yes
2023,35563,yes
2023,35565,yes
2023,35566,yes
2023,35570,yes
2023,35571,yes
2023,35583,yes
2023,35585,yes
2023,35587,yes
2023,35601,yes
2023,35606,yes
2023,35612,yes
2023,35616,yes
2023,35621,yes
2023,35623,yes
2023,35626,yes
2023,35631,yes
2023,35632,yes
2023,35633,yes
2023,35634,yes
2023,35636,yes
2023,35637,yes
2023,35638,yes
2023,35642,yes
2023,35645,yes
2023,35646,yes
2023,35647,yes
2023,35650,yes
2023,35654,yes
2023,35656,yes
2023,35661,yes
2023,35663,yes
2023,35665,yes
2023,35666,yes
2023,35671,yes
2023,35691,yes
2023,35693,yes
2023,35694,yes
2023,35695,yes
2023,35701,yes
2023,35702,yes
2023,35703,yes
2023,35800,yes
2023,35820,yes
2023,35840,yes
2023,35860,yes
2023,35870,yes
2023,35875,yes
2023,35876,yes
2023,35879,yes
2023,35881,yes
2023,35883,yes
2023,35884,yes
2023,35901,yes
2023,35903,yes
2023,35905,yes
2023,35907,yes
2023,36000,yes
2023,36002,yes
2023,36010,yes
2023,36011,yes
2023,36012,yes
2023,36013,yes
2023,36014,yes
2023,36015,yes
2023,36100,yes
2023,36140,yes
2023,36160,yes
2023,36200,yes
2023,36215,yes
2023,36216,yes
2023,36217,yes
2023,36221,yes
2023,36222,yes
2023,36223,yes
2023,36224,yes
2023,36225,yes
2023,36226,yes
2023,36245,yes
2023,36246,yes
2023,36247,yes
2023,36251,yes
2023,36252,yes
2023,36253,yes
2023,36254,yes
2023,36260,yes
2023,36261,yes
2023,36262,yes
2023,36299,yes
2023,36400,yes
2023,36405,yes
2023,36406,yes
2023,36410,yes
2023,36430,yes
2023,36440,yes
2023,36450,yes
2023,36455,yes
2023,36456,yes
2023,36460,yes
2023,36465,yes
2023,36466,yes
2023,36468,yes
2023,36470,yes
2023,36471,yes
2023,36473,yes
2023,36475,yes
2023,36478,yes
2023,36481,yes
2023,36482,yes
2023,36500,yes
2023,36510,yes
2023,36511,yes
2023,36512,yes
2023,36513,yes
2023,36514,yes
2023,36516,yes
2023,36522,yes
2023,36555,yes
2023,36556,yes
2023,36557,yes
2023,36558,yes
2023,36560,yes
2023,36561,yes
2023,36563,yes
2023,36565,yes
2023,36566,yes
2023,36568,yes
2023,36569,yes
2023,36570,yes
2023,36571,yes
2023,36572,yes
2023,36573,yes
2023,36575,yes
2023,36576,yes
2023,36578,yes
2023,36580,yes
2023,36581,yes
2023,36582,yes
2023,36583,yes
2023,36584,yes
2023,36585,yes
2023,36589,yes
2023,36590,yes
2023,36591,yes
2023,36592,yes
2023,36593,yes
2023,36595,yes
2023,36596,yes
2023,36597,yes
2023,36600,yes
2023,36620,yes
2023,36625,yes
2023,36640,yes
2023,36660,yes
2023,36680,yes
2023,36800,yes
2023,36810,yes
2023,36815,yes
2023,36818,yes
2023,36819,yes
2023,36820,yes
2023,36821,yes
2023,36823,yes
2023,36825,yes
2023,36830,yes
2023,36831,yes
2023,36832,yes
2023,36833,yes
2023,36835,yes
2023,36836,yes
2023,36837,yes
2023,36838,yes
2023,36860,yes
2023,36861,yes
2023,36902,yes
2023,36903,yes
2023,36904,yes
2023,36905,yes
2023,36906,yes
2023,37140,yes
2023,37145,yes
2023,37160,yes
2023,37180,yes
2023,37181,yes
2023,37182,yes
2023,37183,yes
2023,37184,yes
2023,37187,yes
2023,37188,yes
2023,37191,yes
2023,37192,yes
2023,37193,yes
2023,37195,yes
2023,37197,yes
2023,37211,yes
2023,37212,yes
2023,37213,yes
2023,37214,yes
2023,37215,yes
2023,37216,yes
2023,37217,yes
2023,37218,yes
2023,37220,yes
2023,37221,yes
2023,37224,yes
2023,37225,yes
2023,37226,yes
2023,37227,yes
2023,37228,yes
2023,37229,yes
2023,37230,yes
2023,37231,yes
2023,37236,yes
2023,37238,yes
2023,37241,yes
2023,37242,yes
2023,37243,yes
2023,37244,yes
2023,37246,yes
2023,37248,yes
2023,37500,yes
2023,37501,yes
2023,37565,yes
2023,37600,yes
2023,37605,yes
2023,37606,yes
2023,37607,yes
2023,37609,yes
2023,37615,yes
2023,37616,yes
2023,37617,yes
2023,37618,yes
2023,37619,yes
2023,37650,yes
2023,37660,yes
2023,37700,yes
2023,37718,yes
2023,37722,yes
2023,37735,yes
2023,37760,yes
2023,37761,yes
2023,37765,yes
2023,37766,yes
2023,37780,yes
2023,37785,yes
2023,37788,yes
2023,37790,yes
2023,37799,yes
2023,38100,yes
2023,38101,yes
2023,38115,yes
2023,38120,yes
2023,38129,yes
2023,38240,yes
2023,38241,yes
2023,38242,yes
2023,38243,yes
2023,38300,yes
2023,38305,yes
2023,38308,yes
2023,38380,yes
2023,38381,yes
2023,38382,yes
2023,38542,yes
2023,38550,yes
2023,38555,yes
2023,38562,yes
2023,38564,yes
2023,38570,yes
2023,38571,yes
2023,38572,yes
2023,38573,yes
2023,38589,yes
2023,38700,yes
2023,38720,yes
2023,38724,yes
2023,38740,yes
2023,38745,yes
2023,38760,yes
2023,38765,yes
2023,38770,yes
2023,38780,yes
2023,38794,yes
2023,38999,yes
2023,39000,yes
2023,39010,yes
2023,39200,yes
2023,39220,yes
2023,39499,yes
2023,39501,yes
2023,39503,yes
2023,39540,yes
2023,39541,yes
2023,39545,yes
2023,39560,yes
2023,39561,yes
2023,39599,yes
2023,40500,yes
2023,40510,yes
2023,40520,yes
2023,40525,yes
2023,40527,yes
2023,40530,yes
2023,40650,yes
2023,40652,yes
2023,40654,yes
2023,40700,yes
2023,40701,yes
2023,40702,yes
2023,40720,yes
2023,40761,yes
2023,40799,yes
2023,40800,yes
2023,40801,yes
2023,40804,yes
2023,40805,yes
2023,40806,yes
2023,40810,yes
2023,40812,yes
2023,40814,yes
2023,40816,yes
2023,40818,yes
2023,40819,yes
2023,40820,yes
2023,40830,yes
2023,40831,yes
2023,40840,yes
2023,40842,yes
2023,40843,yes
2023,40844,yes
2023,40845,yes
2023,40899,yes
2023,41000,yes
2023,41005,yes
2023,41006,yes
2023,41007,yes
2023,41008,yes
2023,41009,yes
2023,41010,yes
2023,41015,yes
2023,41016,yes
2023,41017,yes
2023,41018,yes
2023,41110,yes
2023,41112,yes
2023,41113,yes
2023,41114,yes
2023,41115,yes
2023,41116,yes
2023,41120,yes
2023,41130,yes
2023,41135,yes
2023,41140,yes
2023,41145,yes
2023,41150,yes
2023,41153,yes
2023,41155,yes
2023,41250,yes
2023,41251,yes
2023,41252,yes
2023,41510,yes
2023,41512,yes
2023,41520,yes
2023,41530,yes
2023,41599,yes
2023,41800,yes
2023,41805,yes
2023,41806,yes
2023,41820,yes
2023,41821,yes
2023,41822,yes
2023,41823,yes
2023,41825,yes
2023,41826,yes
2023,41827,yes
2023,41828,yes
2023,41830,yes
2023,41850,yes
2023,41870,yes
2023,41872,yes
2023,41874,yes
2023,41899,yes
2023,42000,yes
2023,42104,yes
2023,42106,yes
2023,42107,yes
2023,42120,yes
2023,42140,yes
2023,42145,yes
2023,42160,yes
2023,42180,yes
2023,42182,yes
2023,42200,yes
2023,42205,yes
2023,42210,yes
2023,42215,yes
2023,42220,yes
2023,42225,yes
2023,42226,yes
2023,42227,yes
2023,42235,yes
2023,42260,yes
2023,42280,yes
2023,42281,yes
2023,42299,yes
2023,42300,yes
2023,42305,yes
2023,42310,yes
2023,42320,yes
2023,42330,yes
2023,42335,yes
2023,42340,yes
2023,42408,yes
2023,42409,yes
2023,42410,yes
2023,42415,yes
2023,42420,yes
2023,42425,yes
2023,42426,yes
2023,42440,yes
2023,42450,yes
2023,42500,yes
2023,42505,yes
2023,42507,yes
2023,42509,yes
2023,42510,yes
2023,42600,yes
2023,42650,yes
2023,42660,yes
2023,42665,yes
2023,42699,yes
2023,42700,yes
2023,42720,yes
2023,42725,yes
2023,42808,yes
2023,42809,yes
2023,42810,yes
2023,42815,yes
2023,42820,yes
2023,42821,yes
2023,42825,yes
2023,42826,yes
2023,42830,yes
2023,42831,yes
2023,42835,yes
2023,42836,yes
2023,42842,yes
2023,42844,yes
2023,42845,yes
2023,42860,yes
2023,42870,yes
2023,42890,yes
2023,42892,yes
2023,42894,yes
2023,42900,yes
2023,42950,yes
2023,42953,yes
2023,42955,yes
2023,42960,yes
2023,42961,yes
2023,42962,yes
2023,42970,yes
2023,42971,yes
2023,42972,yes
2023,42975,yes
2023,42999,yes
2023,43020,yes
2023,43030,yes
2023,43045,yes
2023,43100,yes
2023,43101,yes
2023,43107,yes
2023,43108,yes
2023,43112,yes
2023,43113,yes
2023,43116,yes
2023,43117,yes
2023,43118,yes
2023,43121,yes
2023,43122,yes
2023,43123,yes
2023,43124,yes
2023,43130,yes
2023,43135,yes
2023,43180,yes
2023,43191,yes
2023,43192,yes
2023,43194,yes
2023,43195,yes
2023,43196,yes
2023,43197,yes
2023,43200,yes
2023,43201,yes
2023,43202,yes
2023,43204,yes
2023,43205,yes
2023,43206,yes
2023,43210,yes
2023,43211,yes
2023,43212,yes
2023,43213,yes
2023,43214,yes
2023,43215,yes
2023,43216,yes
2023,43217,yes
2023,43220,yes
2023,43226,yes
2023,43227,yes
2023,43229,yes
2023,43231,yes
2023,43232,yes
2023,43233,yes
2023,43235,yes
2023,43236,yes
2023,43237,yes
2023,43238,yes
2023,43239,yes
2023,43240,yes
2023,43241,yes
2023,43242,yes
2023,43243,yes
2023,43244,yes
2023,43245,yes
2023,43246,yes
2023,43247,yes
2023,43248,yes
2023,43249,yes
2023,43250,yes
2023,43251,yes
2023,43252,yes
2023,43253,yes
2023,43254,yes
2023,43255,yes
2023,43257,yes
2023,43259,yes
2023,43260,yes
2023,43261,yes
2023,43262,yes
2023,43263,yes
2023,43264,yes
2023,43265,yes
2023,43266,yes
2023,43270,yes
2023,43274,yes
2023,43275,yes
2023,43276,yes
2023,43277,yes
2023,43278,yes
2023,43279,yes
2023,43280,yes
2023,43281,yes
2023,43282,yes
2023,43284,yes
2023,43285,yes
2023,43286,yes
2023,43287,yes
2023,43288,yes
2023,43289,yes
2023,43290,yes
2023,43291,yes
2023,43300,yes
2023,43305,yes
2023,43310,yes
2023,43312,yes
2023,43313,yes
2023,43314,yes
2023,43320,yes
2023,43325,yes
2023,43327,yes
2023,43328,yes
2023,43330,yes
2023,43331,yes
2023,43332,yes
2023,43333,yes
2023,43334,yes
2023,43335,yes
2023,43336,yes
2023,43337,yes
2023,43340,yes
2023,43341,yes
2023,43351,yes
2023,43352,yes
2023,43360,yes
2023,43361,yes
2023,43400,yes
2023,43405,yes
2023,43410,yes
2023,43415,yes
2023,43420,yes
2023,43425,yes
2023,43450,yes
2023,43453,yes
2023,43460,yes
2023,43496,yes
2023,43497,yes
2023,43499,yes
2023,43500,yes
2023,43501,yes
2023,43502,yes
2023,43510,yes
2023,43520,yes
2023,43610,yes
2023,43611,yes
2023,43620,yes
2023,43621,yes
2023,43622,yes
2023,43631,yes
2023,43632,yes
2023,43633,yes
2023,43634,yes
2023,43640,yes
2023,43641,yes
2023,43644,yes
2023,43645,yes
2023,43647,yes
2023,43648,yes
2023,43651,yes
2023,43652,yes
2023,43653,yes
2023,43659,yes
2023,43752,yes
2023,43753,yes
2023,43754,yes
2023,43755,yes
2023,43756,yes
2023,43757,yes
2023,43761,yes
2023,43762,yes
2023,43763,yes
2023,43770,yes
2023,43771,yes
2023,43772,yes
2023,43773,yes
2023,43774,yes
2023,43775,yes
2023,43800,yes
2023,43810,yes
2023,43820,yes
2023,43825,yes
2023,43830,yes
2023,43831,yes
2023,43832,yes
2023,43840,yes
2023,43842,yes
2023,43843,yes
2023,43845,yes
2023,43846,yes
2023,43847,yes
2023,43848,yes
2023,43860,yes
2023,43865,yes
2023,43870,yes
2023,43880,yes
2023,43881,yes
2023,43882,yes
2023,43886,yes
2023,43887,yes
2023,43888,yes
2023,43999,yes
2023,44005,yes
2023,44010,yes
2023,44020,yes
2023,44021,yes
2023,44025,yes
2023,44050,yes
2023,44055,yes
2023,44110,yes
2023,44111,yes
2023,44120,yes
2023,44125,yes
2023,44126,yes
2023,44127,yes
2023,44130,yes
2023,44135,yes
2023,44136,yes
2023,44137,yes
2023,44140,yes
2023,44141,yes
2023,44143,yes
2023,44144,yes
2023,44145,yes
2023,44146,yes
2023,44147,yes
2023,44150,yes
2023,44151,yes
2023,44155,yes
2023,44156,yes
2023,44157,yes
2023,44158,yes
2023,44160,yes
2023,44180,yes
2023,44186,yes
2023,44187,yes
2023,44188,yes
2023,44202,yes
2023,44204,yes
2023,44205,yes
2023,44206,yes
2023,44207,yes
2023,44208,yes
2023,44210,yes
2023,44211,yes
2023,44212,yes
2023,44227,yes
2023,44238,yes
2023,44300,yes
2023,44310,yes
2023,44312,yes
2023,44314,yes
2023,44316,yes
2023,44320,yes
2023,44322,yes
2023,44340,yes
2023,44345,yes
2023,44346,yes
2023,44360,yes
2023,44361,yes
2023,44363,yes
2023,44364,yes
2023,44365,yes
2023,44366,yes
2023,44369,yes
2023,44370,yes
2023,44372,yes
2023,44373,yes
2023,44376,yes
2023,44377,yes
2023,44378,yes
2023,44379,yes
2023,44380,yes
2023,44381,yes
2023,44382,yes
2023,44384,yes
2023,44385,yes
2023,44386,yes
2023,44388,yes
2023,44389,yes
2023,44390,yes
2023,44391,yes
2023,44392,yes
2023,44394,yes
2023,44401,yes
2023,44402,yes
2023,44403,yes
2023,44404,yes
2023,44405,yes
2023,44406,yes
2023,44407,yes
2023,44408,yes
2023,44500,yes
2023,44602,yes
2023,44603,yes
2023,44604,yes
2023,44605,yes
2023,44615,yes
2023,44620,yes
2023,44625,yes
2023,44626,yes
2023,44640,yes
2023,44650,yes
2023,44660,yes
2023,44661,yes
2023,44680,yes
2023,44700,yes
2023,44799,yes
2023,44800,yes
2023,44820,yes
2023,44850,yes
2023,44899,yes
2023,44900,yes
2023,44950,yes
2023,44960,yes
2023,44970,yes
2023,44979,yes
2023,45000,yes
2023,45005,yes
2023,45020,yes
2023,45108,yes
2023,45110,yes
2023,45111,yes
2023,45112,yes
2023,45113,yes
2023,45114,yes
2023,45116,yes
2023,45119,yes
2023,45120,yes
2023,45121,yes
2023,45123,yes
2023,45126,yes
2023,45130,yes
2023,45135,yes
2023,45136,yes
2023,45150,yes
2023,45160,yes
2023,45171,yes
2023,45172,yes
2023,45190,yes
2023,45300,yes
2023,45303,yes
2023,45305,yes
2023,45307,yes
2023,45308,yes
2023,45309,yes
2023,45315,yes
2023,45317,yes
2023,45320,yes
2023,45321,yes
2023,45327,yes
2023,45330,yes
2023,45331,yes
2023,45332,yes
2023,45333,yes
2023,45334,yes
2023,45335,yes
2023,45337,yes
2023,45338,yes
2023,45340,yes
2023,45341,yes
2023,45342,yes
2023,45346,yes
2023,45347,yes
2023,45349,yes
2023,45350,yes
2023,45378,yes
2023,45379,yes
2023,45380,yes
2023,45381,yes
2023,45382,yes
2023,45384,yes
2023,45385,yes
2023,45386,yes
2023,45388,yes
2023,45389,yes
2023,45390,yes
2023,45391,yes
2023,45392,yes
2023,45393,yes
2023,45395,yes
2023,45397,yes
2023,45398,yes
2023,45399,yes
2023,45400,yes
2023,45402,yes
2023,45499,yes
2023,45500,yes
2023,45505,yes
2023,45520,yes
2023,45540,yes
2023,45541,yes
2023,45550,yes
2023,45560,yes
2023,45562,yes
2023,45563,yes
2023,45800,yes
2023,45805,yes
2023,45820,yes
2023,45825,yes
2023,45900,yes
2023,45905,yes
2023,45910,yes
2023,45915,yes
2023,45990,yes
2023,45999,yes
2023,46020,yes
2023,46030,yes
2023,46040,yes
2023,46045,yes
2023,46050,yes
2023,46060,yes
2023,46070,yes
2023,46080,yes
2023,46083,yes
2023,46200,yes
2023,46220,yes
2023,46221,yes
2023,46230,yes
2023,46250,yes
2023,46255,yes
2023,46257,yes
2023,46258,yes
2023,46260,yes
2023,46261,yes
2023,46262,yes
2023,46270,yes
2023,46275,yes
2023,46280,yes
2023,46285,yes
2023,46288,yes
2023,46320,yes
2023,46500,yes
2023,46505,yes
2023,46600,yes
2023,46601,yes
2023,46604,yes
2023,46606,yes
2023,46607,yes
2023,46608,yes
2023,46610,yes
2023,46611,yes
2023,46612,yes
2023,46614,yes
2023,46615,yes
2023,46700,yes
2023,46705,yes
