payment_year,hcpcs_cpt_code,included_flag
2023,63706,yes
2023,63707,yes
2023,63709,yes
2023,63710,yes
2023,63740,yes
2023,63741,yes
2023,63744,yes
2023,63746,yes
2023,64400,yes
2023,64405,yes
2023,64408,yes
2023,64415,yes
2023,64416,yes
2023,64417,yes
2023,64418,yes
2023,64420,yes
2023,64425,yes
2023,64430,yes
2023,64435,yes
2023,64445,yes
2023,64446,yes
2023,64447,yes
2023,64448,yes
2023,64449,yes
2023,64450,yes
2023,64451,yes
2023,64454,yes
2023,64455,yes
2023,64479,yes
2023,64483,yes
2023,64486,yes
2023,64487,yes
2023,64488,yes
2023,64489,yes
2023,64490,yes
2023,64493,yes
2023,64505,yes
2023,64510,yes
2023,64517,yes
2023,64520,yes
2023,64530,yes
2023,64553,yes
2023,64555,yes
2023,64561,yes
2023,64566,yes
2023,64568,yes
2023,64569,yes
2023,64570,yes
2023,64575,yes
2023,64580,yes
2023,64581,yes
2023,64582,yes
2023,64583,yes
2023,64584,yes
2023,64585,yes
2023,64590,yes
2023,64595,yes
2023,64600,yes
2023,64605,yes
2023,64610,yes
2023,64611,yes
2023,64612,yes
2023,64615,yes
2023,64616,yes
2023,64617,yes
2023,64620,yes
2023,64624,yes
2023,64625,yes
2023,64628,yes
2023,64630,yes
2023,64632,yes
2023,64633,yes
2023,64635,yes
2023,64640,yes
2023,64642,yes
2023,64644,yes
2023,64646,yes
2023,64647,yes
2023,64650,yes
2023,64653,yes
2023,64680,yes
2023,64681,yes
2023,64702,yes
2023,64704,yes
2023,64708,yes
2023,64712,yes
2023,64713,yes
2023,64714,yes
2023,64716,yes
2023,64718,yes
2023,64719,yes
2023,64721,yes
2023,64722,yes
2023,64726,yes
2023,64732,yes
2023,64734,yes
2023,64736,yes
2023,64738,yes
2023,64740,yes
2023,64742,yes
2023,64744,yes
2023,64746,yes
2023,64755,yes
2023,64760,yes
2023,64763,yes
2023,64766,yes
2023,64771,yes
2023,64772,yes
2023,64774,yes
2023,64776,yes
2023,64782,yes
2023,64784,yes
2023,64786,yes
2023,64788,yes
2023,64790,yes
2023,64792,yes
2023,64802,yes
2023,64804,yes
2023,64809,yes
2023,64818,yes
2023,64820,yes
2023,64821,yes
2023,64822,yes
2023,64823,yes
2023,64831,yes
2023,64834,yes
2023,64835,yes
2023,64836,yes
2023,64840,yes
2023,64856,yes
2023,64857,yes
2023,64858,yes
2023,64861,yes
2023,64862,yes
2023,64864,yes
2023,64865,yes
2023,64866,yes
2023,64868,yes
2023,64885,yes
2023,64886,yes
2023,64890,yes
2023,64891,yes
2023,64892,yes
2023,64893,yes
2023,64895,yes
2023,64896,yes
2023,64897,yes
2023,64898,yes
2023,64905,yes
2023,64907,yes
2023,64910,yes
2023,64911,yes
2023,64912,yes
2023,64999,yes
2023,65091,yes
2023,65093,yes
2023,65101,yes
2023,65103,yes
2023,65105,yes
2023,65110,yes
2023,65112,yes
2023,65114,yes
2023,65125,yes
2023,65130,yes
2023,65135,yes
2023,65140,yes
2023,65150,yes
2023,65155,yes
2023,65175,yes
2023,65205,yes
2023,65210,yes
2023,65220,yes
2023,65222,yes
2023,65235,yes
2023,65260,yes
2023,65265,yes
2023,65270,yes
2023,65272,yes
2023,65273,yes
2023,65275,yes
2023,65280,yes
2023,65285,yes
2023,65286,yes
2023,65290,yes
2023,65400,yes
2023,65420,yes
2023,65426,yes
2023,65430,yes
2023,65435,yes
2023,65436,yes
2023,65450,yes
2023,65600,yes
2023,65710,yes
2023,65730,yes
2023,65750,yes
2023,65755,yes
2023,65756,yes
2023,65760,yes
2023,65765,yes
2023,65767,yes
2023,65770,yes
2023,65771,yes
2023,65772,yes
2023,65775,yes
2023,65778,yes
2023,65779,yes
2023,65780,yes
2023,65781,yes
2023,65782,yes
2023,65785,yes
2023,65800,yes
2023,65810,yes
2023,65815,yes
2023,65820,yes
2023,65850,yes
2023,65855,yes
2023,65860,yes
2023,65865,yes
2023,65870,yes
2023,65875,yes
2023,65880,yes
2023,65900,yes
2023,65920,yes
2023,65930,yes
2023,66020,yes
2023,66030,yes
2023,66130,yes
2023,66150,yes
2023,66155,yes
2023,66160,yes
2023,66170,yes
2023,66172,yes
2023,66174,yes
2023,66175,yes
2023,66179,yes
2023,66180,yes
2023,66183,yes
2023,66184,yes
2023,66185,yes
2023,66225,yes
2023,66250,yes
2023,66500,yes
2023,66505,yes
2023,66600,yes
2023,66605,yes
2023,66625,yes
2023,66630,yes
2023,66635,yes
2023,66680,yes
2023,66682,yes
2023,66700,yes
2023,66710,yes
2023,66711,yes
2023,66720,yes
2023,66740,yes
2023,66761,yes
2023,66762,yes
2023,66770,yes
2023,66820,yes
2023,66821,yes
2023,66825,yes
2023,66830,yes
2023,66840,yes
2023,66850,yes
2023,66852,yes
2023,66920,yes
2023,66930,yes
2023,66940,yes
2023,66982,yes
2023,66983,yes
2023,66984,yes
2023,66985,yes
2023,66986,yes
2023,66987,yes
2023,66988,yes
2023,66989,yes
2023,66991,yes
2023,66999,yes
2023,67005,yes
2023,67010,yes
2023,67015,yes
2023,67025,yes
2023,67027,yes
2023,67028,yes
2023,67030,yes
2023,67031,yes
2023,67036,yes
2023,67039,yes
2023,67040,yes
2023,67041,yes
2023,67042,yes
2023,67043,yes
2023,67101,yes
2023,67105,yes
2023,67107,yes
2023,67108,yes
2023,67110,yes
2023,67113,yes
2023,67115,yes
2023,67120,yes
2023,67121,yes
2023,67141,yes
2023,67145,yes
2023,67208,yes
2023,67210,yes
2023,67218,yes
2023,67220,yes
2023,67221,yes
2023,67227,yes
2023,67228,yes
2023,67229,yes
2023,67250,yes
2023,67255,yes
2023,67299,yes
2023,67311,yes
2023,67312,yes
2023,67314,yes
2023,67316,yes
2023,67318,yes
2023,67343,yes
2023,67345,yes
2023,67399,yes
2023,67400,yes
2023,67405,yes
2023,67412,yes
2023,67413,yes
2023,67414,yes
2023,67415,yes
2023,67420,yes
2023,67430,yes
2023,67440,yes
2023,67445,yes
2023,67450,yes
2023,67500,yes
2023,67505,yes
2023,67515,yes
2023,67550,yes
2023,67560,yes
2023,67570,yes
2023,67599,yes
2023,67700,yes
2023,67710,yes
2023,67715,yes
2023,67800,yes
2023,67801,yes
2023,67805,yes
2023,67808,yes
2023,67820,yes
2023,67825,yes
2023,67830,yes
2023,67835,yes
2023,67840,yes
2023,67850,yes
2023,67875,yes
2023,67880,yes
2023,67882,yes
2023,67900,yes
2023,67901,yes
2023,67902,yes
2023,67903,yes
2023,67904,yes
2023,67906,yes
2023,67908,yes
2023,67909,yes
2023,67911,yes
2023,67912,yes
2023,67914,yes
2023,67915,yes
2023,67916,yes
2023,67917,yes
2023,67921,yes
2023,67922,yes
2023,67923,yes
2023,67924,yes
2023,67930,yes
2023,67935,yes
2023,67938,yes
2023,67950,yes
2023,67961,yes
2023,67966,yes
2023,67971,yes
2023,67973,yes
2023,67974,yes
2023,67975,yes
2023,67999,yes
2023,68020,yes
2023,68040,yes
2023,68110,yes
2023,68115,yes
2023,68130,yes
2023,68135,yes
2023,68200,yes
2023,68320,yes
2023,68325,yes
2023,68326,yes
2023,68328,yes
2023,68330,yes
2023,68335,yes
2023,68340,yes
2023,68360,yes
2023,68362,yes
2023,68399,yes
2023,68400,yes
2023,68420,yes
2023,68440,yes
2023,68500,yes
2023,68505,yes
2023,68520,yes
2023,68530,yes
2023,68540,yes
2023,68550,yes
2023,68700,yes
2023,68705,yes
2023,68720,yes
2023,68745,yes
2023,68750,yes
2023,68760,yes
2023,68761,yes
2023,68770,yes
2023,68801,yes
2023,68810,yes
2023,68811,yes
2023,68815,yes
2023,68816,yes
2023,68840,yes
2023,68841,yes
2023,68899,yes
2023,69000,yes
2023,69005,yes
2023,69020,yes
2023,69090,yes
2023,69110,yes
2023,69120,yes
2023,69140,yes
2023,69145,yes
2023,69150,yes
2023,69155,yes
2023,69200,yes
2023,69205,yes
2023,69209,yes
2023,69210,yes
2023,69220,yes
2023,69222,yes
2023,69300,yes
2023,69310,yes
2023,69320,yes
2023,69399,yes
2023,69420,yes
2023,69421,yes
2023,69424,yes
2023,69433,yes
2023,69436,yes
2023,69440,yes
2023,69450,yes
2023,69501,yes
2023,69502,yes
2023,69505,yes
2023,69511,yes
2023,69530,yes
2023,69535,yes
2023,69540,yes
2023,69550,yes
2023,69552,yes
2023,69554,yes
2023,69601,yes
2023,69602,yes
2023,69603,yes
2023,69604,yes
2023,69610,yes
2023,69620,yes
2023,69631,yes
2023,69632,yes
2023,69633,yes
2023,69635,yes
2023,69636,yes
2023,69637,yes
2023,69641,yes
2023,69642,yes
2023,69643,yes
2023,69644,yes
2023,69645,yes
2023,69646,yes
2023,69650,yes
2023,69660,yes
2023,69661,yes
2023,69662,yes
2023,69666,yes
2023,69667,yes
2023,69670,yes
2023,69676,yes
2023,69700,yes
2023,69705,yes
2023,69706,yes
2023,69710,yes
2023,69711,yes
2023,69714,yes
2023,69716,yes
2023,69717,yes
2023,69719,yes
2023,69720,yes
2023,69725,yes
2023,69726,yes
2023,69727,yes
2023,69728,yes
2023,69729,yes
2023,69730,yes
2023,69740,yes
2023,69745,yes
2023,69799,yes
2023,69801,yes
2023,69805,yes
2023,69806,yes
2023,69905,yes
2023,69910,yes
2023,69915,yes
2023,69930,yes
2023,69949,yes
2023,69950,yes
2023,69955,yes
2023,69960,yes
2023,69970,yes
2023,69979,yes
2023,90791,yes
2023,90792,yes
2023,90832,yes
2023,90834,yes
2023,90837,yes
2023,90839,yes
2023,90845,yes
2023,90846,yes
2023,90847,yes
2023,90849,yes
2023,90853,yes
2023,90865,yes
2023,90867,yes
2023,90868,yes
2023,90869,yes
2023,90870,yes
2023,90875,yes
2023,90876,yes
2023,90880,yes
2023,90901,yes
2023,90912,yes
2023,90935,yes
2023,90937,yes
2023,90940,yes
2023,90945,yes
2023,90947,yes
2023,90951,yes
2023,90952,yes
2023,90953,yes
2023,90954,yes
2023,90955,yes
2023,90956,yes
2023,90957,yes
2023,90958,yes
2023,90959,yes
2023,90960,yes
2023,90961,yes
2023,90962,yes
2023,90963,yes
2023,90964,yes
2023,90965,yes
2023,90966,yes
2023,90967,yes
2023,90968,yes
2023,90969,yes
2023,90970,yes
2023,90989,yes
2023,90993,yes
2023,90997,yes
2023,90999,yes
2023,91113,yes
2023,92002,yes
2023,92004,yes
2023,92012,yes
2023,92014,yes
2023,92015,yes
2023,92018,yes
2023,92019,yes
2023,92020,yes
2023,92025,yes
2023,92060,yes
2023,92065,yes
2023,92066,yes
2023,92071,yes
2023,92072,yes
2023,92081,yes
2023,92082,yes
2023,92083,yes
2023,92100,yes
2023,92132,yes
2023,92133,yes
2023,92134,yes
2023,92136,yes
2023,92145,yes
2023,92201,yes
2023,92202,yes
2023,92227,yes
2023,92228,yes
2023,92229,yes
2023,92230,yes
2023,92235,yes
2023,92240,yes
2023,92242,yes
2023,92250,yes
2023,92260,yes
2023,92265,yes
2023,92270,yes
2023,92273,yes
2023,92274,yes
2023,92283,yes
2023,92284,yes
2023,92285,yes
2023,92286,yes
2023,92287,yes
2023,92502,yes
2023,92504,yes
2023,92507,yes
2023,92508,yes
2023,92517,yes
2023,92518,yes
2023,92519,yes
2023,92521,yes
2023,92522,yes
2023,92523,yes
2023,92524,yes
2023,92526,yes
2023,92550,yes
2023,92551,yes
2023,92552,yes
2023,92553,yes
2023,92555,yes
2023,92556,yes
2023,92557,yes
2023,92558,yes
2023,92562,yes
2023,92563,yes
2023,92565,yes
2023,92567,yes
2023,92568,yes
2023,92570,yes
2023,92571,yes
2023,92572,yes
2023,92575,yes
2023,92576,yes
2023,92577,yes
2023,92579,yes
2023,92582,yes
2023,92583,yes
2023,92584,yes
2023,92587,yes
2023,92588,yes
2023,92590,yes
2023,92591,yes
2023,92592,yes
2023,92593,yes
2023,92594,yes
2023,92595,yes
2023,92601,yes
2023,92602,yes
2023,92603,yes
2023,92604,yes
2023,92605,yes
2023,92606,yes
2023,92607,yes
2023,92609,yes
2023,92620,yes
2023,92625,yes
2023,92626,yes
2023,92630,yes
2023,92633,yes
2023,92640,yes
2023,92650,yes
2023,92651,yes
2023,92652,yes
2023,92653,yes
2023,92700,yes
2023,92920,yes
2023,92924,yes
2023,92928,yes
2023,92933,yes
2023,92937,yes
2023,92941,yes
2023,92943,yes
2023,92950,yes
2023,92953,yes
2023,92960,yes
2023,92961,yes
2023,92970,yes
2023,92971,yes
2023,92975,yes
2023,92977,yes
2023,92986,yes
2023,92987,yes
2023,92990,yes
2023,92997,yes
2023,93260,yes
2023,93261,yes
2023,93264,yes
2023,93279,yes
2023,93280,yes
2023,93281,yes
2023,93282,yes
2023,93283,yes
2023,93284,yes
2023,93285,yes
2023,93286,yes
2023,93287,yes
2023,93288,yes
2023,93289,yes
2023,93290,yes
2023,93291,yes
2023,93292,yes
2023,93451,yes
2023,93452,yes
2023,93453,yes
2023,93454,yes
2023,93455,yes
2023,93456,yes
2023,93457,yes
2023,93458,yes
2023,93459,yes
2023,93460,yes
2023,93461,yes
2023,93503,yes
2023,93580,yes
2023,93581,yes
2023,93582,yes
2023,93583,yes
2023,93590,yes
2023,93591,yes
2023,93593,yes
2023,93594,yes
2023,93595,yes
2023,93596,yes
2023,93597,yes
2023,93650,yes
2023,93653,yes
2023,93654,yes
2023,93656,yes
2023,93797,yes
2023,93798,yes
2023,94002,yes
2023,94003,yes
2023,94004,yes
2023,94005,yes
2023,94610,yes
2023,94625,yes
2023,94626,yes
2023,94640,yes
2023,94642,yes
2023,94644,yes
2023,94660,yes
2023,94662,yes
2023,94664,yes
2023,94667,yes
2023,94668,yes
2023,94669,yes
2023,95115,yes
2023,95117,yes
2023,95120,yes
2023,95125,yes
2023,95130,yes
2023,95131,yes
2023,95132,yes
2023,95133,yes
2023,95134,yes
2023,95144,yes
2023,95145,yes
2023,95146,yes
2023,95147,yes
2023,95148,yes
2023,95149,yes
2023,95165,yes
2023,95170,yes
2023,95180,yes
2023,95199,yes
2023,95836,yes
2023,95919,yes
2023,95976,yes
2023,95977,yes
2023,95983,yes
2023,95991,yes
2023,95992,yes
2023,96004,yes
2023,96020,yes
2023,96040,yes
2023,96105,yes
2023,96110,yes
2023,96112,yes
2023,96116,yes
2023,96125,yes
2023,96130,yes
2023,96132,yes
2023,96401,yes
2023,96402,yes
2023,96405,yes
2023,96406,yes
2023,96440,yes
2023,96450,yes
2023,96521,yes
2023,96522,yes
2023,96523,yes
2023,96542,yes
2023,96549,yes
2023,96567,yes
2023,96573,yes
2023,96574,yes
2023,96900,yes
2023,96910,yes
2023,96912,yes
2023,96913,yes
2023,96920,yes
2023,96921,yes
2023,96922,yes
2023,96999,yes
2023,97010,yes
2023,97012,yes
2023,97014,yes
2023,97016,yes
2023,97018,yes
2023,97022,yes
2023,97024,yes
2023,97026,yes
2023,97028,yes
2023,97032,yes
2023,97033,yes
2023,97034,yes
2023,97035,yes
2023,97036,yes
2023,97039,yes
2023,97110,yes
2023,97112,yes
2023,97113,yes
2023,97116,yes
2023,97124,yes
2023,97129,yes
2023,97139,yes
2023,97140,yes
2023,97150,yes
2023,97151,yes
2023,97153,yes
2023,97154,yes
2023,97155,yes
2023,97156,yes
2023,97157,yes
2023,97158,yes
2023,97161,yes
2023,97162,yes
2023,97163,yes
2023,97164,yes
2023,97165,yes
2023,97166,yes
2023,97167,yes
2023,97168,yes
2023,97530,yes
2023,97533,yes
2023,97535,yes
2023,97537,yes
2023,97542,yes
2023,97545,yes
2023,97597,yes
2023,97602,yes
2023,97605,yes
2023,97606,yes
2023,97607,yes
2023,97608,yes
2023,97610,yes
2023,97750,yes
2023,97755,yes
2023,97760,yes
2023,97761,yes
2023,97763,yes
2023,97799,yes
2023,97802,yes
2023,97803,yes
2023,97804,yes
2023,98925,yes
2023,98926,yes
2023,98927,yes
2023,98928,yes
2023,98929,yes
2023,98940,yes
2023,98941,yes
2023,98942,yes
2023,98943,yes
2023,98966,yes
2023,98967,yes
2023,98968,yes
2023,98970,yes
2023,98971,yes
2023,98972,yes
2023,99024,yes
2023,99050,yes
2023,99051,yes
2023,99053,yes
2023,99056,yes
2023,99058,yes
2023,99060,yes
2023,99175,yes
2023,99183,yes
2023,99184,yes
2023,99195,yes
2023,99202,yes
2023,99203,yes
2023,99204,yes
2023,99205,yes
2023,99212,yes
2023,99213,yes
2023,99214,yes
2023,99215,yes
2023,99221,yes
2023,99222,yes
2023,99223,yes
2023,99231,yes
2023,99232,yes
2023,99233,yes
2023,99234,yes
2023,99235,yes
2023,99236,yes
2023,99242,yes
2023,99243,yes
2023,99244,yes
2023,99245,yes
2023,99252,yes
2023,99253,yes
2023,99254,yes
2023,99255,yes
2023,99281,yes
2023,99282,yes
2023,99283,yes
2023,99284,yes
2023,99285,yes
2023,99288,yes
2023,99291,yes
2023,99304,yes
2023,99305,yes
2023,99306,yes
2023,99307,yes
2023,99308,yes
2023,99309,yes
2023,99310,yes
2023,99341,yes
2023,99342,yes
2023,99344,yes
2023,99345,yes
2023,99347,yes
2023,99348,yes
2023,99349,yes
2023,99350,yes
2023,99381,yes
2023,99382,yes
2023,99383,yes
2023,99384,yes
2023,99385,yes
2023,99386,yes
2023,99387,yes
2023,99391,yes
2023,99392,yes
2023,99393,yes
2023,99394,yes
2023,99395,yes
2023,99396,yes
2023,99397,yes
2023,99421,yes
2023,99422,yes
2023,99423,yes
2023,99424,yes
2023,99426,yes
2023,99441,yes
2023,99442,yes
2023,99443,yes
2023,99455,yes
2023,99456,yes
2023,99460,yes
2023,99461,yes
2023,99462,yes
2023,99463,yes
2023,99464,yes
2023,99465,yes
2023,99466,yes
2023,99468,yes
2023,99469,yes
2023,99471,yes
2023,99472,yes
2023,99475,yes
2023,99476,yes
2023,99477,yes
2023,99478,yes
2023,99479,yes
2023,99480,yes
2023,99483,yes
2023,99484,yes
2023,99487,yes
2023,99490,yes
2023,99491,yes
2023,99492,yes
2023,99493,yes
2023,99495,yes
2023,99496,yes
2023,99499,yes
2023,99500,yes
2023,99501,yes
2023,99502,yes
2023,99503,yes
2023,99504,yes
2023,99505,yes
2023,99506,yes
2023,99507,yes
2023,99509,yes
2023,99510,yes
2023,99511,yes
2023,99512,yes
2023,99600,yes
2023,0071T,yes
2023,0072T,yes
2023,0075T,yes
2023,0100T,yes
2023,0101T,yes
2023,0102T,yes
2023,0184T,yes
2023,0200T,yes
2023,0201T,yes
2023,0202T,yes
2023,0207T,yes
2023,0208T,yes
2023,0209T,yes
2023,0210T,yes
2023,0211T,yes
2023,0212T,yes
2023,0213T,yes
2023,0216T,yes
2023,0219T,yes
2023,0220T,yes
2023,0221T,yes
2023,0234T,yes
2023,0235T,yes
2023,0236T,yes
2023,0237T,yes
2023,0238T,yes
2023,0253T,yes
2023,0263T,yes
2023,0264T,yes
2023,0266T,yes
2023,0267T,yes
2023,0268T,yes
2023,0269T,yes
2023,0270T,yes
2023,0271T,yes
2023,0274T,yes
2023,0275T,yes
2023,0278T,yes
2023,0308T,yes
2023,0335T,yes
2023,0338T,yes
2023,0339T,yes
2023,0342T,yes
2023,0345T,yes
2023,0351T,yes
2023,0352T,yes
2023,0353T,yes
2023,0354T,yes
2023,0398T,yes
2023,0402T,yes
2023,0403T,yes
2023,0404T,yes
2023,0408T,yes
2023,0409T,yes
2023,0410T,yes
2023,0411T,yes
2023,0412T,yes
2023,0413T,yes
2023,0414T,yes
2023,0415T,yes
2023,0416T,yes
2023,0417T,yes
2023,0418T,yes
2023,0419T,yes
2023,0420T,yes
2023,0421T,yes
2023,0424T,yes
2023,0425T,yes
2023,0426T,yes
2023,0427T,yes
2023,0428T,yes
2023,0429T,yes
2023,0430T,yes
2023,0431T,yes
2023,0432T,yes
2023,0433T,yes
2023,0434T,yes
2023,0435T,yes
2023,0436T,yes
2023,0440T,yes
2023,0441T,yes
2023,0442T,yes
2023,0444T,yes
2023,0445T,yes
2023,0446T,yes
2023,0447T,yes
2023,0448T,yes
2023,0449T,yes
2023,0464T,yes
2023,0465T,yes
2023,0469T,yes
2023,0472T,yes
2023,0473T,yes
2023,0474T,yes
2023,0479T,yes
2023,0483T,yes
2023,0484T,yes
2023,0485T,yes
2023,0486T,yes
2023,0490T,yes
2023,0499T,yes
2023,0505T,yes
2023,0509T,yes
2023,0510T,yes
2023,0511T,yes
2023,0512T,yes
2023,0515T,yes
2023,0516T,yes
2023,0517T,yes
2023,0518T,yes
2023,0519T,yes
2023,0520T,yes
2023,0521T,yes
2023,0522T,yes
2023,0524T,yes
2023,0525T,yes
2023,0526T,yes
2023,0527T,yes
2023,0528T,yes
2023,0529T,yes
2023,0530T,yes
2023,0531T,yes
2023,0532T,yes
2023,0540T,yes
2023,0543T,yes
2023,0544T,yes
2023,0545T,yes
2023,0552T,yes
2023,0553T,yes
2023,0563T,yes
2023,0566T,yes
2023,0567T,yes
2023,0569T,yes
2023,0571T,yes
2023,0572T,yes
2023,0573T,yes
2023,0574T,yes
2023,0575T,yes
2023,0576T,yes
2023,0577T,yes
2023,0580T,yes
2023,0581T,yes
2023,0582T,yes
2023,0583T,yes
2023,0584T,yes
2023,0585T,yes
2023,0586T,yes
2023,0587T,yes
2023,0588T,yes
2023,0589T,yes
2023,0590T,yes
2023,0594T,yes
2023,0596T,yes
2023,0597T,yes
2023,0600T,yes
2023,0601T,yes
2023,0613T,yes
2023,0614T,yes
2023,0616T,yes
2023,0617T,yes
2023,0618T,yes
2023,0619T,yes
2023,0620T,yes
2023,0621T,yes
2023,0622T,yes
2023,0627T,yes
2023,0629T,yes
2023,0632T,yes
2023,0639T,yes
2023,0643T,yes
2023,0644T,yes
2023,0645T,yes
2023,0646T,yes
2023,0647T,yes
2023,0654T,yes
2023,0655T,yes
2023,0656T,yes
2023,0657T,yes
2023,0660T,yes
2023,0661T,yes
2023,0671T,yes
2023,0672T,yes
2023,0673T,yes
2023,0674T,yes
2023,0675T,yes
2023,0677T,yes
2023,0679T,yes
2023,0680T,yes
2023,0681T,yes
2023,0682T,yes
2023,0683T,yes
2023,0684T,yes
2023,0685T,yes
2023,0686T,yes
2023,0687T,yes
2023,0688T,yes
2023,0692T,yes
2023,0704T,yes
2023,0706T,yes
2023,0707T,yes
2023,0708T,yes
2023,0714T,yes
2023,0718T,yes
2023,0719T,yes
2023,0720T,yes
2023,0725T,yes
2023,0726T,yes
2023,0727T,yes
2023,0728T,yes
2023,0729T,yes
2023,0730T,yes
2023,0732T,yes
2023,0734T,yes
2023,0737T,yes
2023,0739T,yes
2023,0744T,yes
2023,0747T,yes
2023,0748T,yes
2023,0766T,yes
2023,0768T,yes
2023,0775T,yes
2023,0776T,yes
2023,0780T,yes
2023,0781T,yes
2023,0782T,yes
